Time,Building,Method,Consumption_kWh,Actions_Disc
1766,Building_6,Baseline (No Control),0.5032171051759455,2.0
1767,Building_6,Baseline (No Control),0.5756410913395894,2.0
1768,Building_6,Baseline (No Control),0.5885194469367017,2.0
1769,Building_6,Baseline (No Control),0.5331185581736028,2.0
1770,Building_6,Baseline (No Control),0.42911667213169313,2.0
1771,Building_6,Baseline (No Control),0.34852523590543416,2.0
1772,Building_6,Baseline (No Control),0.307659708861757,2.0
1773,Building_6,Baseline (No Control),0.36373651157469883,2.0
1774,Building_6,Baseline (No Control),0.31216300837873084,2.0
1775,Building_6,Baseline (No Control),0.4388505180341171,2.0
1776,Building_6,Baseline (No Control),0.44889070610464366,2.0
1777,Building_6,Baseline (No Control),0.3826311325394488,2.0
1778,Building_6,Baseline (No Control),0.3248809936565482,2.0
1779,Building_6,Baseline (No Control),0.27737709365069574,2.0
1780,Building_6,Baseline (No Control),0.23979188935840606,2.0
1781,Building_6,Baseline (No Control),0.2386240639492478,2.0
1782,Building_6,Baseline (No Control),0.21157564044327537,2.0
1783,Building_6,Baseline (No Control),0.26086156616054107,2.0
1784,Building_6,Baseline (No Control),0.35242988475558523,2.0
1785,Building_6,Baseline (No Control),0.38226674622895035,2.0
1786,Building_6,Baseline (No Control),0.3931132668129681,2.0
1787,Building_6,Baseline (No Control),0.4412238652820709,2.0
1788,Building_6,Baseline (No Control),0.5319058437082426,2.0
1789,Building_6,Baseline (No Control),0.518311949792616,2.0
1790,Building_6,Baseline (No Control),0.5403800191088594,2.0
1791,Building_6,Baseline (No Control),0.6491772831265512,2.0
1792,Building_6,Baseline (No Control),0.6518085805952312,2.0
1793,Building_6,Baseline (No Control),0.5678304833142719,2.0
1794,Building_6,Baseline (No Control),0.4492889693963048,2.0
1795,Building_6,Baseline (No Control),0.3680238977659479,2.0
1796,Building_6,Baseline (No Control),0.3654365682859308,2.0
1797,Building_6,Baseline (No Control),0.3242873446374184,2.0
1798,Building_6,Baseline (No Control),0.304359247951079,2.0
1799,Building_6,Baseline (No Control),0.45153764678621744,2.0
1800,Building_6,Baseline (No Control),0.46227839429994527,2.0
1801,Building_6,Baseline (No Control),0.3940195127249409,2.0
1802,Building_6,Baseline (No Control),0.33466602059210515,2.0
1803,Building_6,Baseline (No Control),0.286945825276905,2.0
1804,Building_6,Baseline (No Control),0.24870628022044985,2.0
1805,Building_6,Baseline (No Control),0.2201327592068114,2.0
1806,Building_6,Baseline (No Control),0.21211648928764718,2.0
1807,Building_6,Baseline (No Control),0.2708406362554577,2.0
1808,Building_6,Baseline (No Control),0.27329593213249553,2.0
1809,Building_6,Baseline (No Control),0.30229692169102296,2.0
1810,Building_6,Baseline (No Control),0.31482536664384053,2.0
1811,Building_6,Baseline (No Control),0.3315781025241353,2.0
1812,Building_6,Baseline (No Control),0.38433366503103106,2.0
1813,Building_6,Baseline (No Control),0.3280163406152238,2.0
1814,Building_6,Baseline (No Control),0.30128184854593165,2.0
1815,Building_6,Baseline (No Control),0.3143824489144774,2.0
1816,Building_6,Baseline (No Control),0.3379329738949495,2.0
1817,Building_6,Baseline (No Control),0.27363409248929205,2.0
1818,Building_6,Baseline (No Control),0.2474504367853619,2.0
1819,Building_6,Baseline (No Control),0.18028688737463094,2.0
1820,Building_6,Baseline (No Control),0.24652745182295005,2.0
1821,Building_6,Baseline (No Control),0.12402674498935462,2.0
1822,Building_6,Baseline (No Control),0.08652121239055056,2.0
1823,Building_6,Baseline (No Control),0.0608017576443861,2.0
1824,Building_6,Baseline (No Control),0.12860791155155557,2.0
1825,Building_6,Baseline (No Control),0.3026753609404401,2.0
1826,Building_6,Baseline (No Control),0.32241997848389337,2.0
1827,Building_6,Baseline (No Control),0.30118833789236527,2.0
1828,Building_6,Baseline (No Control),0.2278881900457533,2.0
1829,Building_6,Baseline (No Control),0.18470765296826994,2.0
1830,Building_6,Baseline (No Control),0.17127438053277338,2.0
1831,Building_6,Baseline (No Control),0.18564148609792103,2.0
1832,Building_6,Baseline (No Control),0.20926396010173812,2.0
1833,Building_6,Baseline (No Control),0.2804459827453925,2.0
1834,Building_6,Baseline (No Control),0.3066552199852271,2.0
1835,Building_6,Baseline (No Control),0.34605735687015154,2.0
1836,Building_6,Baseline (No Control),0.429160476287712,2.0
1837,Building_6,Baseline (No Control),0.4053723852324661,2.0
1838,Building_6,Baseline (No Control),0.44540861570814677,2.0
1839,Building_6,Baseline (No Control),0.5661693495044922,2.0
1840,Building_6,Baseline (No Control),0.6562102775138223,2.0
1841,Building_6,Baseline (No Control),0.6296305147944314,2.0
1842,Building_6,Baseline (No Control),0.5487285586987446,2.0
1843,Building_6,Baseline (No Control),0.5055425058650533,2.0
1844,Building_6,Baseline (No Control),0.4575757442710108,2.0
1845,Building_6,Baseline (No Control),0.3781213659273494,2.0
1846,Building_6,Baseline (No Control),0.31731862379298753,2.0
1847,Building_6,Baseline (No Control),0.3484876193968587,2.0
1848,Building_6,Baseline (No Control),0.3564987282151585,2.0
1849,Building_6,Baseline (No Control),0.31543319063437497,2.0
1850,Building_6,Baseline (No Control),0.2686157688357539,2.0
1851,Building_6,Baseline (No Control),0.2285717810825967,2.0
1852,Building_6,Baseline (No Control),0.19649613634454,2.0
1853,Building_6,Baseline (No Control),0.24574030320316423,2.0
1854,Building_6,Baseline (No Control),0.21357947263283475,2.0
1855,Building_6,Baseline (No Control),0.2027470597517997,2.0
1856,Building_6,Baseline (No Control),0.2334031307193981,2.0
1857,Building_6,Baseline (No Control),0.2880411509768692,2.0
1858,Building_6,Baseline (No Control),0.30618977135029524,2.0
1859,Building_6,Baseline (No Control),0.34129991458114745,2.0
1860,Building_6,Baseline (No Control),0.4128381079622065,2.0
1861,Building_6,Baseline (No Control),0.38366209360402614,2.0
1862,Building_6,Baseline (No Control),0.38945118122391675,2.0
1863,Building_6,Baseline (No Control),0.44513726133886045,2.0
1864,Building_6,Baseline (No Control),0.40408379696037394,2.0
1865,Building_6,Baseline (No Control),0.345855333041555,2.0
1866,Building_6,Baseline (No Control),0.25203013511874117,2.0
1867,Building_6,Baseline (No Control),0.2390077078676226,2.0
1868,Building_6,Baseline (No Control),0.23368494392879752,2.0
1869,Building_6,Baseline (No Control),0.23409453184472193,2.0
1870,Building_6,Baseline (No Control),0.2683806784542093,2.0
1871,Building_6,Baseline (No Control),0.3647348764297503,2.0
1872,Building_6,Baseline (No Control),0.4099567487822864,2.0
1873,Building_6,Baseline (No Control),0.3682449605490188,2.0
1874,Building_6,Baseline (No Control),0.3167550108991746,2.0
1875,Building_6,Baseline (No Control),0.2740890990355036,2.0
1876,Building_6,Baseline (No Control),0.24277358386823328,2.0
1877,Building_6,Baseline (No Control),0.2205398079239344,2.0
1878,Building_6,Baseline (No Control),0.21516799856196697,2.0
1879,Building_6,Baseline (No Control),0.2388122949489151,2.0
1880,Building_6,Baseline (No Control),0.3083291099185358,2.0
1881,Building_6,Baseline (No Control),0.37893975817744086,2.0
1882,Building_6,Baseline (No Control),0.8522585828424394,2.0
1883,Building_6,Baseline (No Control),0.44190036119585496,2.0
1884,Building_6,Baseline (No Control),0.5257152806248161,2.0
1885,Building_6,Baseline (No Control),0.5069167142049703,2.0
1886,Building_6,Baseline (No Control),0.5000145082316673,2.0
1887,Building_6,Baseline (No Control),0.5366813433309041,2.0
1888,Building_6,Baseline (No Control),0.48829609526597695,2.0
1889,Building_6,Baseline (No Control),0.3420844932870411,2.0
1890,Building_6,Baseline (No Control),0.24288049306489515,2.0
1891,Building_6,Baseline (No Control),0.6464726501034719,2.0
1892,Building_6,Baseline (No Control),0.636196913017168,2.0
1893,Building_6,Baseline (No Control),0.16781582599762646,2.0
1894,Building_6,Baseline (No Control),0.20359227504559574,2.0
1895,Building_6,Baseline (No Control),0.23997773277696766,2.0
1896,Building_6,Baseline (No Control),0.450456050572477,2.0
1897,Building_6,Baseline (No Control),0.49951600647238104,2.0
1898,Building_6,Baseline (No Control),0.43367942317974306,2.0
1899,Building_6,Baseline (No Control),0.3713428101899524,2.0
1900,Building_6,Baseline (No Control),0.3214982394971496,2.0
1901,Building_6,Baseline (No Control),0.2816324797846739,2.0
1902,Building_6,Baseline (No Control),0.2646217824168499,2.0
1903,Building_6,Baseline (No Control),0.280258849303086,2.0
1904,Building_6,Baseline (No Control),0.311806061162713,2.0
1905,Building_6,Baseline (No Control),0.40294225930593564,2.0
1906,Building_6,Baseline (No Control),0.4206702993493553,2.0
1907,Building_6,Baseline (No Control),0.4454599734786348,2.0
1908,Building_6,Baseline (No Control),0.6074488588729199,2.0
1909,Building_6,Baseline (No Control),0.5427054425048351,2.0
1910,Building_6,Baseline (No Control),0.5388410550393672,2.0
1911,Building_6,Baseline (No Control),0.6140885086082921,2.0
1912,Building_6,Baseline (No Control),0.5898531929798754,2.0
1913,Building_6,Baseline (No Control),0.5057722085713375,2.0
1914,Building_6,Baseline (No Control),0.4361523971618813,2.0
1915,Building_6,Baseline (No Control),0.5092260625618914,2.0
1916,Building_6,Baseline (No Control),0.3752725684536301,2.0
1917,Building_6,Baseline (No Control),0.3943616846298355,2.0
1918,Building_6,Baseline (No Control),0.3399458958004313,2.0
1919,Building_6,Baseline (No Control),0.4588627914153922,2.0
1920,Building_6,Baseline (No Control),0.46678254094289445,2.0
1921,Building_6,Baseline (No Control),0.40176571173155257,2.0
1922,Building_6,Baseline (No Control),0.3449572692197578,2.0
1923,Building_6,Baseline (No Control),0.3001235667812511,2.0
1924,Building_6,Baseline (No Control),0.26128413717935106,2.0
1925,Building_6,Baseline (No Control),0.232500807793934,2.0
1926,Building_6,Baseline (No Control),0.25624444573741495,2.0
1927,Building_6,Baseline (No Control),0.33825035995506114,2.0
1928,Building_6,Baseline (No Control),0.34246624879402526,2.0
1929,Building_6,Baseline (No Control),0.39174100414779217,2.0
1930,Building_6,Baseline (No Control),0.40927165240261787,2.0
1931,Building_6,Baseline (No Control),0.4587610108649942,2.0
1932,Building_6,Baseline (No Control),0.5601364206947799,2.0
1933,Building_6,Baseline (No Control),0.5520031646039704,2.0
1934,Building_6,Baseline (No Control),0.569456636060039,2.0
1935,Building_6,Baseline (No Control),0.657405574776324,2.0
1936,Building_6,Baseline (No Control),0.6250803754071501,2.0
1937,Building_6,Baseline (No Control),0.5200846757743658,2.0
1938,Building_6,Baseline (No Control),0.5267139601948556,2.0
1939,Building_6,Baseline (No Control),0.3658310704850346,2.0
1940,Building_6,Baseline (No Control),0.30622321570963135,2.0
1941,Building_6,Baseline (No Control),0.2942230706351028,2.0
1942,Building_6,Baseline (No Control),0.3231609992114733,2.0
1943,Building_6,Baseline (No Control),0.45163296820460375,2.0
1944,Building_6,Baseline (No Control),0.4419301969988913,2.0
1945,Building_6,Baseline (No Control),0.37607859357584006,2.0
1946,Building_6,Baseline (No Control),0.31754206450906447,2.0
1947,Building_6,Baseline (No Control),0.27002066664206986,2.0
1948,Building_6,Baseline (No Control),0.23329039734094137,2.0
1949,Building_6,Baseline (No Control),0.2747151211180623,2.0
1950,Building_6,Baseline (No Control),0.23060090177092904,2.0
1951,Building_6,Baseline (No Control),0.2430119198367892,2.0
1952,Building_6,Baseline (No Control),0.29612180445708036,2.0
1953,Building_6,Baseline (No Control),0.3983896569553051,2.0
1954,Building_6,Baseline (No Control),0.458935594876211,2.0
1955,Building_6,Baseline (No Control),0.8084590247606769,2.0
1956,Building_6,Baseline (No Control),0.6221833295211562,2.0
1957,Building_6,Baseline (No Control),0.5929984234115266,2.0
1958,Building_6,Baseline (No Control),0.644364668394579,2.0
1959,Building_6,Baseline (No Control),0.7004853083149105,2.0
1960,Building_6,Baseline (No Control),0.6460013876087969,2.0
1961,Building_6,Baseline (No Control),0.5796737807147185,2.0
1962,Building_6,Baseline (No Control),0.4805131147861159,2.0
1963,Building_6,Baseline (No Control),0.39566136862012274,2.0
1964,Building_6,Baseline (No Control),0.3471951171520943,2.0
1965,Building_6,Baseline (No Control),0.33617476342872116,2.0
1966,Building_6,Baseline (No Control),0.31522989784596744,2.0
1967,Building_6,Baseline (No Control),0.46402841986641685,2.0
1968,Building_6,Baseline (No Control),0.474554079137574,2.0
1969,Building_6,Baseline (No Control),0.40378132896422764,2.0
1970,Building_6,Baseline (No Control),0.3393353971697576,2.0
1971,Building_6,Baseline (No Control),0.2852039449893651,2.0
1972,Building_6,Baseline (No Control),0.24147805107494716,2.0
1973,Building_6,Baseline (No Control),0.20808409517119444,2.0
1974,Building_6,Baseline (No Control),0.19352533732065083,2.0
1975,Building_6,Baseline (No Control),0.22380505485181534,2.0
1976,Building_6,Baseline (No Control),0.2724225405727798,2.0
1977,Building_6,Baseline (No Control),0.34989046942181706,2.0
1978,Building_6,Baseline (No Control),0.38336814679505554,2.0
1979,Building_6,Baseline (No Control),0.44537321209869024,2.0
1980,Building_6,Baseline (No Control),0.5475741358187277,2.0
1981,Building_6,Baseline (No Control),0.5294795289004093,2.0
1982,Building_6,Baseline (No Control),0.5525549645489802,2.0
1983,Building_6,Baseline (No Control),0.6441148936137585,2.0
1984,Building_6,Baseline (No Control),0.6006052739031065,2.0
1985,Building_6,Baseline (No Control),0.5335701943832143,2.0
1986,Building_6,Baseline (No Control),0.48406068972359556,2.0
1987,Building_6,Baseline (No Control),0.38561456483619877,2.0
1988,Building_6,Baseline (No Control),0.33521514524634316,2.0
1989,Building_6,Baseline (No Control),0.30602699285268514,2.0
1990,Building_6,Baseline (No Control),0.3095319437320121,2.0
1991,Building_6,Baseline (No Control),0.46273179979160634,2.0
1992,Building_6,Baseline (No Control),0.47063544280974756,2.0
1993,Building_6,Baseline (No Control),0.3980255093589753,2.0
1994,Building_6,Baseline (No Control),0.3323061774002152,2.0
1995,Building_6,Baseline (No Control),0.27579530174624384,2.0
1996,Building_6,Baseline (No Control),0.23064548367616222,2.0
1997,Building_6,Baseline (No Control),0.19541245546826763,2.0
1998,Building_6,Baseline (No Control),0.1907619961166117,2.0
1999,Building_6,Baseline (No Control),0.20160332819346916,2.0
2000,Building_6,Baseline (No Control),0.23730458204519855,2.0
2001,Building_6,Baseline (No Control),0.3107979705030527,2.0
2002,Building_6,Baseline (No Control),0.35169139496564755,2.0
2003,Building_6,Baseline (No Control),0.41514048829622724,2.0
2004,Building_6,Baseline (No Control),0.5225392543030638,2.0
2005,Building_6,Baseline (No Control),0.5098975956513875,2.0
2006,Building_6,Baseline (No Control),0.5360502092064275,2.0
2007,Building_6,Baseline (No Control),0.626271734169696,2.0
2008,Building_6,Baseline (No Control),0.5929836147022861,2.0
2009,Building_6,Baseline (No Control),0.5238215453074727,2.0
2010,Building_6,Baseline (No Control),0.430685075730595,2.0
2011,Building_6,Baseline (No Control),0.3524418635267156,2.0
2012,Building_6,Baseline (No Control),0.318757268882231,2.0
2013,Building_6,Baseline (No Control),0.39104782561431367,2.0
2014,Building_6,Baseline (No Control),0.370852610270628,2.0
2015,Building_6,Baseline (No Control),0.42712923486100063,2.0
2016,Building_6,Baseline (No Control),0.4521842200557096,2.0
2017,Building_6,Baseline (No Control),0.4004002519934492,2.0
2018,Building_6,Baseline (No Control),0.3383693383211058,2.0
2019,Building_6,Baseline (No Control),0.28317349281385756,2.0
2020,Building_6,Baseline (No Control),0.2399612657057022,2.0
2021,Building_6,Baseline (No Control),0.23772736076190043,2.0
2022,Building_6,Baseline (No Control),0.24308950950233,2.0
2023,Building_6,Baseline (No Control),0.3186347271331854,2.0
2024,Building_6,Baseline (No Control),0.3061493316041815,2.0
2025,Building_6,Baseline (No Control),0.3615911297610581,2.0
2026,Building_6,Baseline (No Control),0.39436292185447597,2.0
2027,Building_6,Baseline (No Control),0.4488562539622539,2.0
2028,Building_6,Baseline (No Control),0.5558903099146139,2.0
2029,Building_6,Baseline (No Control),0.5448665251055204,2.0
2030,Building_6,Baseline (No Control),0.5733273214297907,2.0
2031,Building_6,Baseline (No Control),0.6789619445644561,2.0
2032,Building_6,Baseline (No Control),0.6414531653834149,2.0
2033,Building_6,Baseline (No Control),0.572052831011164,2.0
2034,Building_6,Baseline (No Control),0.4659463066346374,2.0
2035,Building_6,Baseline (No Control),0.27709224953469236,2.0
2036,Building_6,Baseline (No Control),0.17388310559373882,2.0
2037,Building_6,Baseline (No Control),0.13329810734237207,2.0
2038,Building_6,Baseline (No Control),0.111167166344178,2.0
2039,Building_6,Baseline (No Control),0.09146813314074624,2.0
2040,Building_6,Baseline (No Control),0.16976629405398921,2.0
2041,Building_6,Baseline (No Control),0.47805837129493683,2.0
2042,Building_6,Baseline (No Control),0.5296276967084362,2.0
2043,Building_6,Baseline (No Control),0.4302077712067633,2.0
2044,Building_6,Baseline (No Control),0.35621791205955433,2.0
2045,Building_6,Baseline (No Control),0.29391608887748033,2.0
2046,Building_6,Baseline (No Control),0.2611866730828605,2.0
2047,Building_6,Baseline (No Control),0.27427216665890947,2.0
2048,Building_6,Baseline (No Control),0.35071411512489603,2.0
2049,Building_6,Baseline (No Control),0.8837111129121488,2.0
2050,Building_6,Baseline (No Control),0.1733828849882609,2.0
2051,Building_6,Baseline (No Control),0.17497970372224572,2.0
2052,Building_6,Baseline (No Control),0.2653031087845783,2.0
2053,Building_6,Baseline (No Control),0.3410864196050997,2.0
2054,Building_6,Baseline (No Control),0.8603275064764438,2.0
2055,Building_6,Baseline (No Control),0.48101334013724495,2.0
2056,Building_6,Baseline (No Control),0.4819025259374862,2.0
2057,Building_6,Baseline (No Control),0.4538169888607457,2.0
2058,Building_6,Baseline (No Control),0.38991188035301577,2.0
2059,Building_6,Baseline (No Control),0.35088871872615573,2.0
2060,Building_6,Baseline (No Control),0.2905851595883236,2.0
2061,Building_6,Baseline (No Control),0.24179470567155206,2.0
2062,Building_6,Baseline (No Control),0.1957614955831319,2.0
2063,Building_6,Baseline (No Control),0.1680038989037673,2.0
2064,Building_6,Baseline (No Control),0.14081710635969413,2.0
2065,Building_6,Baseline (No Control),0.11620044282057104,2.0
2066,Building_6,Baseline (No Control),0.09490677973575115,2.0
2067,Building_6,Baseline (No Control),0.07674828557385265,2.0
2068,Building_6,Baseline (No Control),0.05862598632272528,2.0
2069,Building_6,Baseline (No Control),0.04808100368482646,2.0
2070,Building_6,Baseline (No Control),0.061533733799808296,2.0
2071,Building_6,Baseline (No Control),0.08023660411173411,2.0
2072,Building_6,Baseline (No Control),0.1384772800943725,2.0
2073,Building_6,Baseline (No Control),0.21826959527511422,2.0
2074,Building_6,Baseline (No Control),0.30575395574402753,2.0
2075,Building_6,Baseline (No Control),0.40262250041303993,2.0
2076,Building_6,Baseline (No Control),0.5761667558493098,2.0
2077,Building_6,Baseline (No Control),0.5127549346404275,2.0
2078,Building_6,Baseline (No Control),0.5219245762282266,2.0
2079,Building_6,Baseline (No Control),0.5704545188978454,2.0
2080,Building_6,Baseline (No Control),0.5340108085092939,2.0
2081,Building_6,Baseline (No Control),0.4884683811100155,2.0
2082,Building_6,Baseline (No Control),0.4219927206557776,2.0
2083,Building_6,Baseline (No Control),0.3497072307076756,2.0
2084,Building_6,Baseline (No Control),0.30512970611130324,2.0
2085,Building_6,Baseline (No Control),0.332094579435463,2.0
2086,Building_6,Baseline (No Control),0.717681155664751,2.0
2087,Building_6,Baseline (No Control),0.21414301154719692,2.0
2088,Building_6,Baseline (No Control),0.17124105322804226,2.0
2089,Building_6,Baseline (No Control),0.1392277149316448,2.0
2090,Building_6,Baseline (No Control),0.11459620421829038,2.0
2091,Building_6,Baseline (No Control),0.09441021565520065,2.0
2092,Building_6,Baseline (No Control),0.07844265960061647,2.0
2093,Building_6,Baseline (No Control),0.09488770033873023,2.0
2094,Building_6,Baseline (No Control),0.2531240491192291,2.0
2095,Building_6,Baseline (No Control),0.1503519582314945,2.0
2096,Building_6,Baseline (No Control),0.13970710975513606,2.0
2097,Building_6,Baseline (No Control),0.18386224893770958,2.0
2098,Building_6,Baseline (No Control),0.24121399331052562,2.0
2099,Building_6,Baseline (No Control),0.3023971751384898,2.0
2100,Building_6,Baseline (No Control),0.4267579651781853,2.0
2101,Building_6,Baseline (No Control),0.6749064182017895,2.0
2102,Building_6,Baseline (No Control),0.75766102599903,2.0
2103,Building_6,Baseline (No Control),0.7370246259469452,2.0
2104,Building_6,Baseline (No Control),0.6210724808680637,2.0
2105,Building_6,Baseline (No Control),0.5276323998315291,2.0
2106,Building_6,Baseline (No Control),0.4270184030746657,2.0
2107,Building_6,Baseline (No Control),0.3462023326426221,2.0
2108,Building_6,Baseline (No Control),0.2968550882838484,2.0
2109,Building_6,Baseline (No Control),0.2637414441602103,2.0
2110,Building_6,Baseline (No Control),0.266425460631638,2.0
2111,Building_6,Baseline (No Control),0.41786275041197873,2.0
2112,Building_6,Baseline (No Control),0.431150840369174,2.0
2113,Building_6,Baseline (No Control),0.3662341165772288,2.0
2114,Building_6,Baseline (No Control),0.3107588756161408,2.0
2115,Building_6,Baseline (No Control),0.2659587519292892,2.0
2116,Building_6,Baseline (No Control),0.22972726511957614,2.0
2117,Building_6,Baseline (No Control),0.20056362013934387,2.0
2118,Building_6,Baseline (No Control),0.18411536158554986,2.0
2119,Building_6,Baseline (No Control),0.20725834926680684,2.0
2120,Building_6,Baseline (No Control),0.24275778612745993,2.0
2121,Building_6,Baseline (No Control),0.30852593983072735,2.0
2122,Building_6,Baseline (No Control),0.3442098742216638,2.0
2123,Building_6,Baseline (No Control),0.39412116456442003,2.0
2124,Building_6,Baseline (No Control),0.49490126550205793,2.0
2125,Building_6,Baseline (No Control),0.45435884757416795,2.0
2126,Building_6,Baseline (No Control),0.446001180602117,2.0
2127,Building_6,Baseline (No Control),0.49456114163455495,2.0
2128,Building_6,Baseline (No Control),0.44345796927169717,2.0
2129,Building_6,Baseline (No Control),0.3769681293064206,2.0
2130,Building_6,Baseline (No Control),0.3268118946348991,2.0
2131,Building_6,Baseline (No Control),0.277463811371534,2.0
2132,Building_6,Baseline (No Control),0.2486288143264635,2.0
2133,Building_6,Baseline (No Control),0.25349961628313955,2.0
2134,Building_6,Baseline (No Control),0.24744258891149956,2.0
2135,Building_6,Baseline (No Control),0.39368088863329115,2.0
2136,Building_6,Baseline (No Control),0.41599475862358465,2.0
2137,Building_6,Baseline (No Control),0.3525938470759882,2.0
2138,Building_6,Baseline (No Control),0.29835789422234926,2.0
2139,Building_6,Baseline (No Control),0.2575613878690763,2.0
2140,Building_6,Baseline (No Control),0.2656436477368086,2.0
2141,Building_6,Baseline (No Control),0.28098875383674643,2.0
2142,Building_6,Baseline (No Control),0.3265208409937347,2.0
2143,Building_6,Baseline (No Control),0.2809132914240037,2.0
2144,Building_6,Baseline (No Control),0.3169797340795587,2.0
2145,Building_6,Baseline (No Control),0.3000282731407806,2.0
2146,Building_6,Baseline (No Control),0.29554788364528395,2.0
2147,Building_6,Baseline (No Control),0.3351062798773326,2.0
2148,Building_6,Baseline (No Control),0.42097369196829526,2.0
2149,Building_6,Baseline (No Control),0.40790486882561733,2.0
2150,Building_6,Baseline (No Control),0.42165812775500494,2.0
2151,Building_6,Baseline (No Control),0.4909612842307033,2.0
2152,Building_6,Baseline (No Control),0.4725624486384982,2.0
2153,Building_6,Baseline (No Control),0.40702449888840453,2.0
2154,Building_6,Baseline (No Control),0.3548684282526044,2.0
2155,Building_6,Baseline (No Control),0.3066690159870817,2.0
2156,Building_6,Baseline (No Control),0.2851083290508241,2.0
2157,Building_6,Baseline (No Control),0.2893317964839771,2.0
2158,Building_6,Baseline (No Control),0.34475856318304515,2.0
2159,Building_6,Baseline (No Control),0.4680816474050966,2.0
2160,Building_6,Baseline (No Control),0.44928033988887633,2.0
2161,Building_6,Baseline (No Control),0.3868964458170452,2.0
2162,Building_6,Baseline (No Control),0.3266342351145928,2.0
2163,Building_6,Baseline (No Control),0.27636588497603204,2.0
2164,Building_6,Baseline (No Control),0.23723512842535266,2.0
2165,Building_6,Baseline (No Control),0.2370259259649295,2.0
2166,Building_6,Baseline (No Control),0.3541719581524653,2.0
2167,Building_6,Baseline (No Control),0.2826415381584347,2.0
2168,Building_6,Baseline (No Control),0.30861957274556767,2.0
2169,Building_6,Baseline (No Control),0.3618149623270748,2.0
2170,Building_6,Baseline (No Control),0.38811233387013466,2.0
2171,Building_6,Baseline (No Control),0.4454840042431733,2.0
2172,Building_6,Baseline (No Control),0.543448013004751,2.0
2173,Building_6,Baseline (No Control),0.5224116679996653,2.0
2174,Building_6,Baseline (No Control),1.007018507977906,2.0
2175,Building_6,Baseline (No Control),0.6021225607913554,2.0
2176,Building_6,Baseline (No Control),0.5346679704257866,2.0
2177,Building_6,Baseline (No Control),0.4694503096166274,2.0
2178,Building_6,Baseline (No Control),0.41532109672249984,2.0
2179,Building_6,Baseline (No Control),0.3751489549518883,2.0
2180,Building_6,Baseline (No Control),0.3334894259944853,2.0
2181,Building_6,Baseline (No Control),0.33394096715078014,2.0
2182,Building_6,Baseline (No Control),0.3365766130699172,2.0
2183,Building_6,Baseline (No Control),0.4938638566229403,2.0
2184,Building_6,Baseline (No Control),0.5103590559840245,2.0
2185,Building_6,Baseline (No Control),0.43545218512377565,2.0
2186,Building_6,Baseline (No Control),0.3693757514650396,2.0
2187,Building_6,Baseline (No Control),0.3160095297673419,2.0
2188,Building_6,Baseline (No Control),0.2708848300694155,2.0
2189,Building_6,Baseline (No Control),0.23310602728482477,2.0
2190,Building_6,Baseline (No Control),0.22548026489434064,2.0
2191,Building_6,Baseline (No Control),0.2514485645770722,2.0
2192,Building_6,Baseline (No Control),0.3078493243356734,2.0
2193,Building_6,Baseline (No Control),0.383818397113623,2.0
2194,Building_6,Baseline (No Control),0.42756397541184454,2.0
2195,Building_6,Baseline (No Control),0.6456087283339688,2.0
2196,Building_6,Baseline (No Control),0.66604964733631,2.0
2197,Building_6,Baseline (No Control),0.5937851176656583,2.0
2198,Building_6,Baseline (No Control),0.602827388463461,2.0
2199,Building_6,Baseline (No Control),0.7634488323233304,2.0
2200,Building_6,Baseline (No Control),0.6954944062187087,2.0
2201,Building_6,Baseline (No Control),0.5690500582970524,2.0
2202,Building_6,Baseline (No Control),0.4864069177882108,2.0
2203,Building_6,Baseline (No Control),0.40399155959841193,2.0
2204,Building_6,Baseline (No Control),0.36683129172350987,2.0
2205,Building_6,Baseline (No Control),0.37464951534891056,2.0
2206,Building_6,Baseline (No Control),0.42965307153599336,2.0
2207,Building_6,Baseline (No Control),0.4275016379973471,2.0
0,Building_5,Standard RL,0.2039220659584183,1.0
1,Building_5,Standard RL,0.1817458677568599,1.0
2,Building_5,Standard RL,0.2228222009898711,1.0
3,Building_5,Standard RL,0.10169985450541187,1.0
4,Building_5,Standard RL,0.0917776841714866,1.0
5,Building_5,Standard RL,0.15941872125365622,1.0
6,Building_5,Standard RL,0.05263361368734477,1.0
7,Building_5,Standard RL,0.04638338643771389,1.0
8,Building_5,Standard RL,0.029232584687038633,1.0
9,Building_5,Standard RL,0.1374806246755684,1.0
10,Building_5,Standard RL,0.2785152918925986,1.0
11,Building_5,Standard RL,0.35759142825789786,1.0
12,Building_5,Standard RL,0.4080026767693175,1.0
13,Building_5,Standard RL,0.46564773086677563,1.0
14,Building_5,Standard RL,0.5474975856235813,1.0
15,Building_5,Standard RL,0.5040155297595481,1.0
16,Building_5,Standard RL,0.04121759664599682,1.0
17,Building_5,Standard RL,0.04434448269242759,1.0
18,Building_5,Standard RL,0.3972386512277397,1.0
19,Building_5,Standard RL,0.48939018419701497,1.0
20,Building_5,Standard RL,0.37038160051959274,1.0
21,Building_5,Standard RL,0.36682022361065203,1.0
22,Building_5,Standard RL,0.22677602310260872,1.0
23,Building_5,Standard RL,0.2088924049770839,1.0
24,Building_5,Standard RL,0.18749058903926052,1.0
25,Building_5,Standard RL,0.13123329979017054,1.0
26,Building_5,Standard RL,0.08568207890448284,1.0
27,Building_5,Standard RL,0.029185731675123453,1.0
